name,branch,region,district,phone,email
KAKOMA,,Songwe,Ileje,,
IBABA,,Songwe,Ileje,,
IKINGA,,Songwe,Ileje,,
NAKALULU,,Songwe,Ileje,,
ITALE,,Songwe,Ileje,,
SHANGWALE,,Songwe,Ileje,,
ILEJE,,Songwe,Ileje,,
ITUMBA,,Songwe,Ileje,,
MBAGATUZINDE,,Songwe,Ileje,,
KAFULE,,Songwe,Ileje,,
STEVEN KIBONA,,Songwe,Ileje,,
LUBANDA,,Songwe,Ileje,,
LUSWISI,,Songwe,Ileje,,
MSOMBA,,Songwe,Ileje,,
MBEBE,,Songwe,Ileje,,
MLALE,,Songwe,Ileje,,
NDOLA,,Songwe,Ileje,,
NGULILO,,Songwe,Ileje,,
NGULUGULU,,Songwe,Ileje,,
SANGE,,Songwe,Ileje,,
BARA,,Songwe,Mbozi,,
ITAKA,,Songwe,Mbozi,,
HALUNGU,,Songwe,Mbozi,,
HAMPANGALA,,Songwe,Mbozi,,
LWATI,,Songwe,Mbozi,,
HASANGA WASICHANA,,Songwe,Mbozi,,
IDIMI,,Songwe,Mbozi,,
IGAMBA,,Songwe,Mbozi,,
ITEPULA,,Songwe,Mbozi,,
MBOZI,,Songwe,Mbozi,,
SHIWINGA,,Songwe,Mbozi,,
IHANDA,,Songwe,Mbozi,,
OSWE GIRLS,,Songwe,Mbozi,,
IPUNGA,,Songwe,Mbozi,,
ISANDULA,,Songwe,Mbozi,,
KILIMAMPIMBI,,Songwe,Mbozi,,
OSWE BOYS,,Songwe,Mbozi,,
IGANYA,,Songwe,Mbozi,,
ISANSA,,Songwe,Mbozi,,
ITUMPI,,Songwe,Mbozi,,
MSENSE,,Songwe,Mbozi,,
INSANI,,Songwe,Mbozi,,
MSANGAWALE,,Songwe,Mbozi,,
THOMAS MORE,,Songwe,Mbozi,,
IDIGIMA,,Songwe,Mbozi,,
MSANKWI,,Songwe,Mbozi,,
NZOVU,,Songwe,Mbozi,,
SIMBEGA,,Songwe,Mbozi,,
MLANGALI,,Songwe,Mbozi,,
SHAJI,,Songwe,Mbozi,,
CANAAN,,Songwe,Mbozi,,
HOLLYWOOD,,Songwe,Mbozi,,
MLOWO,,Songwe,Mbozi,,
NALYELYE,,Songwe,Mbozi,,
NDYUDA,,Songwe,Mbozi,,
IGANDUKA,,Songwe,Mbozi,,
ISALALO,,Songwe,Mbozi,,
MSIA,,Songwe,Mbozi,,
MAHENJE,,Songwe,Mbozi,,
MYOVIZI,,Songwe,Mbozi,,
NAMBINZO,,Songwe,Mbozi,,
NKANGA,,Songwe,Mbozi,,
SHIKULA,,Songwe,Mbozi,,
SONGWE SUNRISE,,Songwe,Mbozi,,
HEZYA,,Songwe,Mbozi,,
NYIMBILI,,Songwe,Mbozi,,
SEREJELE,,Songwe,Mbozi,,
IYULA,,Songwe,Mbozi,,
LUMBILA,,Songwe,Mbozi,,
NANSWILU,,Songwe,Mbozi,,
HASANGA,,Songwe,Mbozi,,
ILASI,,Songwe,Mbozi,,
ILOLO,,Songwe,Mbozi,,
ISANGU,,Songwe,Mbozi,,
JAMES SANGU GIRLS',,Songwe,Mbozi,,
NDUGU,,Songwe,Mbozi,,
NG'AMBA,,Songwe,Mbozi,,
SHIWANDA,,Songwe,Mbozi,,
VWAWA,,Songwe,Mbozi,,
WIZA,,Songwe,Mbozi,,
CHILULUMO,,Songwe,Momba,,
CHITETE,,Songwe,Momba,,
IVUNA,,Songwe,Momba,,
UWANDA,,Songwe,Momba,,
KAPELE,,Songwe,Momba,,
MKULWE,,Songwe,Momba,,
MSANGANO,,Songwe,Momba,,
MOMBA,,Songwe,Momba,,
CHIKANAMLILO,,Songwe,Momba,,
NKANGAMO,,Songwe,Momba,,
NZOKA,,Songwe,Momba,,
MWAGALA- CHUNYA,,Songwe,Songwe,,
GALULA,,Songwe,Songwe,,
IFWENKENYA,,Songwe,Songwe,,
KANGA,,Songwe,Songwe,,
KAPALALA,,Songwe,Songwe,,
MKWAJUNI,,Songwe,Songwe,,
TOTOWE,,Songwe,Songwe,,
NAMKUKWE,,Songwe,Songwe,,
SAZA,,Songwe,Songwe,,
CHAPWA,,Songwe,Tunduma Tc,,
MPAKANI,,Songwe,Tunduma Tc,,
MT. KALOLO BAROMEO,,Songwe,Tunduma Tc,,
MWL J.K. NYERERE,,Songwe,Tunduma Tc,,
TUNDUMA,,Songwe,Tunduma Tc,,
NAMOLE,,Songwe,Tunduma Tc,,
KATETE,,Songwe,Tunduma Tc,,
MPEMBA ILASI,,Songwe,Tunduma Tc,,
TWIZA,,Songwe,Tunduma Tc,,
MPEMBA,,Songwe,Tunduma Tc,,
SUMAGHA,,Songwe,Tunduma Tc,,
MUUNGANO -1,,Songwe,Tunduma Tc,,
MWAKAKATI,,Songwe,Tunduma Tc,,
J.M. KIKWETE,,Songwe,Tunduma Tc,,
KASANGA,,Rukwa,Kalambo,,
KATAZI,,Rukwa,Kalambo,,
KATUNDA,,Rukwa,Kalambo,,
MACHINDA,,Rukwa,Kalambo,,
NINGA,,Rukwa,Kalambo,,
CHISENGA,,Rukwa,Kalambo,,
ZENGWA,,Rukwa,Kalambo,,
KALEMBE,,Rukwa,Kalambo,,
NAMEMA,,Rukwa,Kalambo,,
MATAI,,Rukwa,Kalambo,,
MPANZI,,Rukwa,Kalambo,,
KALAMBO,,Rukwa,Kalambo,,
MSANZI,,Rukwa,Kalambo,,
MWAZYE,,Rukwa,Kalambo,,
MWIMBI,,Rukwa,Kalambo,,
KANYELE,,Rukwa,Kalambo,,
ULUNGU,,Rukwa,Kalambo,,
MAMBWE,,Rukwa,Kalambo,,
NTUMBE,,Rukwa,Kalambo,,
CHALA,,Rukwa,Nkasi,,
ISALE,,Rukwa,Nkasi,,
NTUCHI,,Rukwa,Nkasi,,
KABWE,,Rukwa,Nkasi,,
KALA,,Rukwa,Nkasi,,
KATE,,Rukwa,Nkasi,,
KIPANDE,,Rukwa,Nkasi,,
NKUNDI,,Rukwa,Nkasi,,
KIPILI,,Rukwa,Nkasi,,
NKASI,,Rukwa,Nkasi,,
KIRANDO,,Rukwa,Nkasi,,
KAZOVU SEKONDARI,,Rukwa,Nkasi,,
KORONGWE,,Rukwa,Nkasi,,
MKWAMBA,,Rukwa,Nkasi,,
MASHETE,,Rukwa,Nkasi,,
MTENGA,,Rukwa,Nkasi,,
MKANGALE,,Rukwa,Nkasi,,
NINDE,,Rukwa,Nkasi,,
MILUNDIKWA,,Rukwa,Nkasi,,
MKOLE,,Rukwa,Nkasi,,
NKOMOLO,,Rukwa,Nkasi,,
ILYEMA,,Rukwa,Nkasi,,
SINTALI SEKONDARI,,Rukwa,Nkasi,,
WAMPEMBE,,Rukwa,Nkasi,,
KAPENTA,,Rukwa,Sumbawanga,,
LULA,,Rukwa,Sumbawanga,,
ILEMBA,,Rukwa,Sumbawanga,,
NANKANGA,,Rukwa,Sumbawanga,,
KAENGESA,,Rukwa,Sumbawanga,,
MZINDAKAYA,,Rukwa,Sumbawanga,,
SICHOWE,,Rukwa,Sumbawanga,,
FINGWA,,Rukwa,Sumbawanga,,
KWELA,,Rukwa,Sumbawanga,,
KAOZE,,Rukwa,Sumbawanga,,
KIPETA,,Rukwa,Sumbawanga,,
LAELA,,Rukwa,Sumbawanga,,
UCHILE,,Rukwa,Sumbawanga,,
LUSAKA,,Rukwa,Sumbawanga,,
KIKWALE,,Rukwa,Sumbawanga,,
MIANGALUA,,Rukwa,Sumbawanga,,
MILENIA,,Rukwa,Sumbawanga,,
MPUI,,Rukwa,Sumbawanga,,
UNYIHA,,Rukwa,Sumbawanga,,
VUMA,,Rukwa,Sumbawanga,,
MAZOKA,,Rukwa,Sumbawanga,,
MAKUZANI,,Rukwa,Sumbawanga,,
MEMYA,,Rukwa,Sumbawanga,,
AGGREY CHANJI,,Rukwa,Sumbawanga Mc,,
KANTALAMBA,,Rukwa,Sumbawanga Mc,,
MAZWI,,Rukwa,Sumbawanga Mc,,
SUMBAWANGA,,Rukwa,Sumbawanga Mc,,
TAWHEED,,Rukwa,Sumbawanga Mc,,
MTIPE,,Rukwa,Sumbawanga Mc,,
MSAKILA,,Rukwa,Sumbawanga Mc,,
KIZWITE,,Rukwa,Sumbawanga Mc,,
ST. THERESIA,,Rukwa,Sumbawanga Mc,,
NENO,,Rukwa,Sumbawanga Mc,,
MAFULALA,,Rukwa,Sumbawanga Mc,,
KILIMANI MAWENI,,Rukwa,Sumbawanga Mc,,
ST. MAURUS CHEMCHEMI,,Rukwa,Sumbawanga Mc,,
MHAMA,,Rukwa,Sumbawanga Mc,,
KICHEMA,,Rukwa,Sumbawanga Mc,,
KANDA,,Rukwa,Sumbawanga Mc,,
KALANGASA,,Rukwa,Sumbawanga Mc,,
FPCT USHINDI,,Rukwa,Sumbawanga Mc,,
IPEPA,,Rukwa,Sumbawanga Mc,,
AFRICAN RAINBOW,,Rukwa,Sumbawanga Mc,,
CHANJI,,Rukwa,Sumbawanga Mc,,
SANTAKAGWA,,Rukwa,Sumbawanga Mc,,
WAKALANDA,,Rukwa,Sumbawanga Mc,,
LUKANGAO,,Rukwa,Sumbawanga Mc,,
ITWELELE,,Rukwa,Sumbawanga Mc,,
MBIZI,,Rukwa,Sumbawanga Mc,,
OJAKI,,Rukwa,Sumbawanga Mc,,
KATUMA,,Rukwa,Sumbawanga Mc,,
ILELA,,Katavi,Mlele,,
INYONGA,,Katavi,Mlele,,
UTENDE,,Katavi,Mlele,,
BULAMATA,,Katavi,Mpanda,,
IKOLA,,Katavi,Mpanda,,
ILANGU,,Katavi,Mpanda,,
MAZWE,,Katavi,Mpanda,,
KABUNGU,,Katavi,Mpanda,,
KAREMA,,Katavi,Mpanda,,
ILANDAMILUMBA,,Katavi,Mpanda,,
MISHAMO,,Katavi,Mpanda,,
MPANDANDOGO,,Katavi,Mpanda,,
ST.JOHN PAUL II JUNIOR SEMINARY,,Katavi,Mpanda,,
MWESE,,Katavi,Mpanda,,
SIBWESA,,Katavi,Mpanda,,
KASIMBA,,Katavi,Mpanda Mc,,
SISTERS OF USHIRIKA WA NEEMA,,Katavi,Mpanda Mc,,
ST. MARY&#8217;S MPANDA,,Katavi,Mpanda Mc,,
KASOKOLA,,Katavi,Mpanda Mc,,
RUNGWA,,Katavi,Mpanda Mc,,
ISTIQAMA,,Katavi,Mpanda Mc,,
MWANGAZA,,Katavi,Mpanda Mc,,
MILALA,,Katavi,Mpanda Mc,,
MISUNKUMILO,,Katavi,Mpanda Mc,,
MPANDA GIRLS,,Katavi,Mpanda Mc,,
KASHAULILI,,Katavi,Mpanda Mc,,
SHANWE,,Katavi,Mpanda Mc,,
NSEMULWA,,Katavi,Mpanda Mc,,
MIZENGO PINDA,,Katavi,Mpimbwe,,
MAMBA,,Katavi,Mpimbwe,,
MBEDE,,Katavi,Mpimbwe,,
USEVYA,,Katavi,Mpimbwe,,
KANOGE,,Katavi,Nsimbo,,
FPCT-TUMAINI,,Katavi,Nsimbo,,
KATUMBA,,Katavi,Nsimbo,,
KENSWA,,Katavi,Nsimbo,,
MACHIMBONI,,Katavi,Nsimbo,,
MTAPENDA,,Katavi,Nsimbo,,
NSIMBO,,Katavi,Nsimbo,,
SITALIKE,,Katavi,Nsimbo,,
GUMBIRO,,Ruvuma,Madaba,,
MADABA,,Ruvuma,Madaba,,
MAHANJE,,Ruvuma,Madaba,,
WILIMA,,Ruvuma,Madaba,,
IFINGA,,Ruvuma,Madaba,,
LIPUPUMA,,Ruvuma,Madaba,,
MAGINGO,,Ruvuma,Madaba,,
FEO GIRLS,,Ruvuma,Madaba,,
NGULUMA,,Ruvuma,Madaba,,
ST. MONICA WINO GIRLS,,Ruvuma,Madaba,,
WINO,,Ruvuma,Madaba,,
LITETEMA,,Ruvuma,Mbinga,,
MALINDINDO,,Ruvuma,Mbinga,,
KIHANGIMAHUKA,,Ruvuma,Mbinga,,
KAMPALA JUNIOR,,Ruvuma,Mbinga,,
KIAMILI,,Ruvuma,Mbinga,,
KIGONSERA,,Ruvuma,Mbinga,,
KIGONSERA CATECHIST,,Ruvuma,Mbinga,,
MBINGA GIRLS',,Ruvuma,Mbinga,,
KIPOLOLO,,Ruvuma,Mbinga,,
KITURA,,Ruvuma,Mbinga,,
LANGIRO,,Ruvuma,Mbinga,,
MKOHA,,Ruvuma,Mbinga,,
LINDA,,Ruvuma,Mbinga,,
MTAZAMO,,Ruvuma,Mbinga,,
LITEMBO,,Ruvuma,Mbinga,,
LITUMBANDYOSI,,Ruvuma,Mbinga,,
LUHAGARA,,Ruvuma,Mbinga,,
LULI,,Ruvuma,Mbinga,,
LUKIMA,,Ruvuma,Mbinga,,
MAGUU,,Ruvuma,Mbinga,,
MKUWANI,,Ruvuma,Mbinga,,
ST.LUISE,,Ruvuma,Mbinga,,
HAGATI,,Ruvuma,Mbinga,,
MATIRI,,Ruvuma,Mbinga,,
MAHILO,,Ruvuma,Mbinga,,
MBUJI,,Ruvuma,Mbinga,,
HILELA,,Ruvuma,Mbinga,,
KIKODI,,Ruvuma,Mbinga,,
MIKALANGA,,Ruvuma,Mbinga,,
AKILIMALI,,Ruvuma,Mbinga,,
LIKONDE SEMINARI,,Ruvuma,Mbinga,,
MKAKO,,Ruvuma,Mbinga,,
LONGA,,Ruvuma,Mbinga,,
MKUMBI,,Ruvuma,Mbinga,,
PILIKANO,,Ruvuma,Mbinga,,
KITESA MOUNTAIN,,Ruvuma,Mbinga,,
MIPARU,,Ruvuma,Mbinga,,
KINDIMBA JUU,,Ruvuma,Mbinga,,
NAMSWEA,,Ruvuma,Mbinga,,
NYONI,,Ruvuma,Mbinga,,
RUANDA,,Ruvuma,Mbinga,,
ST. LUKE,,Ruvuma,Mbinga,,
UKATA,,Ruvuma,Mbinga,,
WUKIRO,,Ruvuma,Mbinga,,
KIKOLO,,Ruvuma,Mbinga Tc,,
MKWAYA,,Ruvuma,Mbinga Tc,,
NGWILIZI,,Ruvuma,Mbinga Tc,,
DE PAUL MBINGA,,Ruvuma,Mbinga Tc,,
LUHUWIKO,,Ruvuma,Mbinga Tc,,
LUSETU,,Ruvuma,Mbinga Tc,,
AGUSTIVO,,Ruvuma,Mbinga Tc,,
MAKITA,,Ruvuma,Mbinga Tc,,
MIKIGA,,Ruvuma,Mbinga Tc,,
MBAMBI,,Ruvuma,Mbinga Tc,,
DE PAUL,,Ruvuma,Mbinga Tc,,
MBANGAMAO,,Ruvuma,Mbinga Tc,,
MBINGA,,Ruvuma,Mbinga Tc,,
DR. SHEIN,,Ruvuma,Mbinga Tc,,
KINDIMBA,,Ruvuma,Mbinga Tc,,
MKINGA,,Ruvuma,Mbinga Tc,,
NDELA,,Ruvuma,Mbinga Tc,,
COLLAND,,Ruvuma,Namtumbo,,
HANGA SEMINARI,,Ruvuma,Namtumbo,,
NANUNGU,,Ruvuma,Namtumbo,,
ST. BENEDICT,,Ruvuma,Namtumbo,,
MBUNGA,,Ruvuma,Namtumbo,,
MKOMANILE,,Ruvuma,Namtumbo,,
LUKIMWA,,Ruvuma,Namtumbo,,
SELOUS,,Ruvuma,Namtumbo,,
WASICHANA MARY WILSON,,Ruvuma,Namtumbo,,
MWALIKO,,Ruvuma,Namtumbo,,
LISIMONJI,,Ruvuma,Namtumbo,,
LUEGU,,Ruvuma,Namtumbo,,
LUCHILI,,Ruvuma,Namtumbo,,
LUNA,,Ruvuma,Namtumbo,,
SASAWALA,,Ruvuma,Namtumbo,,
MAGAZINI,,Ruvuma,Namtumbo,,
KORIDO,,Ruvuma,Namtumbo,,
MGOMBASI,,Ruvuma,Namtumbo,,
EXEVIA VISITATION,,Ruvuma,Namtumbo,,
KIMOLO,,Ruvuma,Namtumbo,,
NAHIMBA,,Ruvuma,Namtumbo,,
STELLA MATUTINA,,Ruvuma,Namtumbo,,
MSINDO,,Ruvuma,Namtumbo,,
MTAKANINI,,Ruvuma,Namtumbo,,
NAMABENGO,,Ruvuma,Namtumbo,,
UTWANGO,,Ruvuma,Namtumbo,,
NAMTUMBO,,Ruvuma,Namtumbo,,
NARWI,,Ruvuma,Namtumbo,,
NASULI,,Ruvuma,Namtumbo,,
RWINGA,,Ruvuma,Namtumbo,,
NYASA,,Ruvuma,Nyasa,,
MANGO,,Ruvuma,Nyasa,,
LIMBO,,Ruvuma,Nyasa,,
KINGERIKITI,,Ruvuma,Nyasa,,
LIPARAMBA,,Ruvuma,Nyasa,,
LUNDO,,Ruvuma,Nyasa,,
LITUHI,,Ruvuma,Nyasa,,
ST.PAUL&#8217;S LIULI,,Ruvuma,Nyasa,,
KILUMBA,,Ruvuma,Nyasa,,
MONICA MBEGA,,Ruvuma,Nyasa,,
MBAMBA-BAY,,Ruvuma,Nyasa,,
ENG. STELLA MANYANYA,,Ruvuma,Nyasa,,
MPEPO,,Ruvuma,Nyasa,,
UNBERKANT,,Ruvuma,Nyasa,,
NGUMBO,,Ruvuma,Nyasa,,
TINGI,,Ruvuma,Nyasa,,
KILAGANO,,Ruvuma,Songea,,
MKOMBOZI HIILS,,Ruvuma,Songea,,
LIGANGA,,Ruvuma,Songea,,
MUHUKURU,,Ruvuma,Songea,,
LITAPWASI,,Ruvuma,Songea,,
NALIMA,,Ruvuma,Songea,,
MAGAGULA,,Ruvuma,Songea,,
ST. AGNES CHIPOLE,,Ruvuma,Songea,,
DARAJAMBILI,,Ruvuma,Songea,,
PEHISCO,,Ruvuma,Songea,,
MATIMIRA,,Ruvuma,Songea,,
MHALULE,,Ruvuma,Songea,,
LUPUNGA,,Ruvuma,Songea,,
LIPAYA,,Ruvuma,Songea,,
MPITIMBI,,Ruvuma,Songea,,
BARABARANI,,Ruvuma,Songea,,
NAMATUHI,,Ruvuma,Songea,,
NDONGOSI,,Ruvuma,Songea,,
MAPOSENI,,Ruvuma,Songea,,
NAMIHORO,,Ruvuma,Songea,,
PERAMIHO GIRLS,,Ruvuma,Songea,,
ALI MCHUMO,,Lindi,Kilwa,,
KANDAWALE,,Lindi,Kilwa,,
KIBATA,,Lindi,Kilwa,,
KIKOLE,,Lindi,Kilwa,,
KINJUMBI,,Lindi,Kilwa,,
KIPATIMU,,Lindi,Kilwa,,
KIRANJERANJE,,Lindi,Kilwa,,
DODOMEZI,,Lindi,Kilwa,,
KIVINJE,,Lindi,Kilwa,,
MIBUYUNI,,Lindi,Kilwa,,
MATANDA,,Lindi,Kilwa,,
LIKAWAGE,,Lindi,Kilwa,,
MPUNYULE,,Lindi,Kilwa,,
KILWA,,Lindi,Kilwa,,
KILWA ISLAMIC,,Lindi,Kilwa,,
MTANGA,,Lindi,Kilwa,,
MIGURUWE,,Lindi,Kilwa,,
MINGUMBI,,Lindi,Kilwa,,
MITEJA,,Lindi,Kilwa,,
MITOLE,,Lindi,Kilwa,,
NAMAYUNI,,Lindi,Kilwa,,
NAKIU,,Lindi,Kilwa,,
NJINJO,,Lindi,Kilwa,,
PANDE,,Lindi,Kilwa,,
SONGOSONGO,,Lindi,Kilwa,,
ILULU GIRLS,,Lindi,Kilwa,,
KIKANDA,,Lindi,Kilwa,,
MVULENI,,Lindi,Lindi Mc,,
KITOMANGA,,Lindi,Lindi Mc,,
FPCT RUO,,Lindi,Lindi Mc,,
KIWALALA,,Lindi,Lindi Mc,,
MTAMA,,Lindi,Lindi Mc,,
CHIUTA,,Lindi,Lindi Mc,,
MANDWANGA,,Lindi,Lindi Mc,,
MCHINGA,,Lindi,Lindi Mc,,
MILOLA,,Lindi,Lindi Mc,,
MIPINGO,,Lindi,Lindi Mc,,
MNARA,,Lindi,Lindi Mc,,
RONDO JUNIOR SEMINARY,,Lindi,Lindi Mc,,
MNOLELA,,Lindi,Lindi Mc,,
MTUA,,Lindi,Lindi Mc,,
MKOPWE,,Lindi,Lindi Mc,,
NAHUKAHUKA,,Lindi,Lindi Mc,,
NAMANGALE,,Lindi,Lindi Mc,,
NAMUPA DAY,,Lindi,Lindi Mc,,
NAMUPA SEMINARI,,Lindi,Lindi Mc,,
NANGARU,,Lindi,Lindi Mc,,
LITIPU,,Lindi,Lindi Mc,,
MBAWE,,Lindi,Lindi Mc,,
MAHIWA,,Lindi,Lindi Mc,,
NYANGAO,,Lindi,Lindi Mc,,
NYENGEDI,,Lindi,Lindi Mc,,
RUTAMBA,,Lindi,Lindi Mc,,
MADANGWA,,Lindi,Lindi Mc,,
CHIKONJI,,Lindi,Lindi Mc,,
NGONGO,,Lindi,Lindi Mc,,
MINGOYO,,Lindi,Lindi Mc,,
MKONGE,,Lindi,Lindi Mc,,
KINENG'ENE,,Lindi,Lindi Mc,,
LINDI,,Lindi,Lindi Mc,,
NG'APA,,Lindi,Lindi Mc,,
KHAIRAAT,,Lindi,Lindi Mc,,
MITWERO,,Lindi,Lindi Mc,,
WAMA SHARAF,,Lindi,Lindi Mc,,
ANGAZA,,Lindi,Lindi Mc,,
BARIKIWA,,Lindi,Liwale,,
KIANGARA,,Lindi,Liwale,,
KIBUTUKA,,Lindi,Liwale,,
LIKONGOWELE,,Lindi,Liwale,,
MILINA,,Lindi,Liwale,,
LIWALE,,Lindi,Liwale,,
RASHIDI MFAUME KAWAWA,,Lindi,Liwale,,
MAKATA,,Lindi,Liwale,,
ANNA MAGOWA,,Lindi,Liwale,,
NICODEMUS BANDUKA,,Lindi,Liwale,,
MIHUMO,,Lindi,Liwale,,
MIRUI,,Lindi,Liwale,,
KIKULYUNGU,,Lindi,Liwale,,
MLEMBWE,,Lindi,Liwale,,
NANGANO,,Lindi,Liwale,,
HANGAI,,Lindi,Liwale,,
NACHINGWEA GIRLS,,Lindi,Nachingwea,,
CHIOLA,,Lindi,Nachingwea,,
KIEGEI,,Lindi,Nachingwea,,
NACHINGWEA,,Lindi,Nachingwea,,
KILIMARONDO,,Lindi,Nachingwea,,
KIPARA,,Lindi,Nachingwea,,
FARM 17,,Lindi,Nachingwea,,
LIONJA,,Lindi,Nachingwea,,
MARAMBO,,Lindi,Nachingwea,,
MATEKWE,,Lindi,Nachingwea,,
MBONDO,,Lindi,Nachingwea,,
MKOKA,,Lindi,Nachingwea,,
MKOTOKUYANA,,Lindi,Nachingwea,,
NDANGALIMBO,,Lindi,Nachingwea,,
MNERO,,Lindi,Nachingwea,,
MISUFINI,,Lindi,Nachingwea,,
NAIPANGA,,Lindi,Nachingwea,,
NAIPINGO,,Lindi,Nachingwea,,
NAMAPWIA,,Lindi,Nachingwea,,
NAMATULA,,Lindi,Nachingwea,,
NAMIKANGO,,Lindi,Nachingwea,,
KIPAUMBELE,,Lindi,Nachingwea,,
NDITI,,Lindi,Nachingwea,,
NDOMONI,,Lindi,Nachingwea,,
RUPONDA,,Lindi,Nachingwea,,
STESHENI,,Lindi,Nachingwea,,
NAMBAMBO,,Lindi,Nachingwea,,
CHIENJERE,,Lindi,Ruangwa,,
CHINONGWE,,Lindi,Ruangwa,,
CHUNYU,,Lindi,Ruangwa,,
LIKUNJA,,Lindi,Ruangwa,,
MAKANJIRO,,Lindi,Ruangwa,,
HAWA MCHOPA,,Lindi,Ruangwa,,
MANDAWA,,Lindi,Ruangwa,,
MBEKENYERA,,Lindi,Ruangwa,,
MNACHO,,Lindi,Ruangwa,,
KASSIM MAJALIWA,,Lindi,Ruangwa,,
NAMBILANJE,,Lindi,Ruangwa,,
NAMICHIGA,,Lindi,Ruangwa,,
LIUGURU,,Lindi,Ruangwa,,
NARUNGOMBE,,Lindi,Ruangwa,,
NKOWE,,Lindi,Ruangwa,,
RUANGWA,,Lindi,Ruangwa,,
MBEMBA,,Mtwara,Masasi,,
ISDORE SHIRIMA,,Mtwara,Masasi,,
MKALAPA,,Mtwara,Masasi,,
CHIUNGUTWA,,Mtwara,Masasi,,
CHIWALE,,Mtwara,Masasi,,
CHIDYA,,Mtwara,Masasi,,
CHIWATA,,Mtwara,Masasi,,
LUKULEDI,,Mtwara,Masasi,,
LULINDI,,Mtwara,Masasi,,
NDWIKA,,Mtwara,Masasi,,
LUPASO,,Mtwara,Masasi,,
MAKONG'ONDA,,Mtwara,Masasi,,
MBUYUNI,,Mtwara,Masasi,,
NAMOMBWE,,Mtwara,Masasi,,
MKULULU,,Mtwara,Masasi,,
NAMWANGA,,Mtwara,Masasi,,
MPINDIMBI,,Mtwara,Masasi,,
ABBEY,,Mtwara,Masasi,,
NAMAJANI,,Mtwara,Masasi,,
NAMALENGA,,Mtwara,Masasi,,
NAMATUTWE,,Mtwara,Masasi,,
NANGANGA,,Mtwara,Masasi,,
NANGOO,,Mtwara,Masasi,,
NANJOTA,,Mtwara,Masasi,,
MWENA,,Mtwara,Masasi,,
NDANDA,,Mtwara,Masasi,,
SINDANO,,Mtwara,Masasi,,
CHANIKANGUO,,Mtwara,Masasi Tc,,
MASASI DAY,,Mtwara,Masasi Tc,,
MASASI GIRLS,,Mtwara,Masasi Tc,,
NANGAYA,,Mtwara,Masasi Tc,,
MKUTI,,Mtwara,Masasi Tc,,
MTANDI,,Mtwara,Masasi Tc,,
MARIKA,,Mtwara,Masasi Tc,,
MTAPIKA,,Mtwara,Masasi Tc,,
ANNA ABDALLAH,,Mtwara,Masasi Tc,,
SULULU,,Mtwara,Masasi Tc,,
DIHIMBA,,Mtwara,Mtwara,,
KITERE,,Mtwara,Mtwara,,
LIBOBE,,Mtwara,Mtwara,,
MADIMBA,,Mtwara,Mtwara,,
MAHURUNGA,,Mtwara,Mtwara,,
MAYANGA,,Mtwara,Mtwara,,
MIKINDANI ISLAMIC,,Mtwara,Mtwara,,
MUSTAFA SABODO,,Mtwara,Mtwara,,
MSIMBATI,,Mtwara,Mtwara,,
NANGURUWE,,Mtwara,Mtwara,,
KISIWA,,Mtwara,Mtwara,,
NDUMBWE,,Mtwara,Mtwara,,
ZIWANI,,Mtwara,Mtwara,,
SABASABA,,Mtwara,Mtwara Mc,,
CALL AND VISION,,Mtwara,Mtwara Mc,,
CHUNO,,Mtwara,Mtwara Mc,,
MIKINDANI,,Mtwara,Mtwara Mc,,
MTWARA ISLAMIC,,Mtwara,Mtwara Mc,,
UMOJA,,Mtwara,Mtwara Mc,,
KING DAVID,,Mtwara,Mtwara Mc,,
MITENGO,,Mtwara,Mtwara Mc,,
MANGAMBA,,Mtwara,Mtwara Mc,,
MTWARA GIRLS,,Mtwara,Mtwara Mc,,
NALIENDELE,,Mtwara,Mtwara Mc,,
AMANAH ISLAMIC,,Mtwara,Mtwara Mc,,
BANDARI,,Mtwara,Mtwara Mc,,
ALSAFA,,Mtwara,Mtwara Mc,,
MTWARA SISTERS,,Mtwara,Mtwara Mc,,
MTWARA TECHNICAL,,Mtwara,Mtwara Mc,,
OCEAN,,Mtwara,Mtwara Mc,,
SHANGANI,,Mtwara,Mtwara Mc,,
AQUINAS,,Mtwara,Mtwara Mc,,
SINO TANZANIA FRIENDSHIP,,Mtwara,Mtwara Mc,,
RAHALEO,,Mtwara,Mtwara Mc,,
CHAWI,,Mtwara,Nanyamba Tc,,
KIROMBA,,Mtwara,Nanyamba Tc,,
KITAYA,,Mtwara,Nanyamba Tc,,
MBEMBALEO,,Mtwara,Nanyamba Tc,,
MNYAWI,,Mtwara,Nanyamba Tc,,
MNIMA,,Mtwara,Nanyamba Tc,,
MTINIKO,,Mtwara,Nanyamba Tc,,
NANYAMBA,,Mtwara,Nanyamba Tc,,
NITEKELA,,Mtwara,Nanyamba Tc,,
NJENGWA,,Mtwara,Nanyamba Tc,,
CHIPUPUTA,,Mtwara,Nanyumbu,,
MANGAKA,,Mtwara,Nanyumbu,,
LIKOKONA,,Mtwara,Nanyumbu,,
LUMESULE,,Mtwara,Nanyumbu,,
MICHIGA,,Mtwara,Nanyumbu,,
MIKANGAULA,,Mtwara,Nanyumbu,,
MARATANI,,Mtwara,Nanyumbu,,
NAPACHO,,Mtwara,Nanyumbu,,
NANDETE,,Mtwara,Nanyumbu,,
